date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:19	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/page-banner-12.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/page-banner-12.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/page/terms-and-conditions)
14:22:19	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_forget_password.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_forget_password.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/forget-password)
14:22:20	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_product_detail.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_product_detail.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/face-covering-normal-mask)
14:22:20	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:20%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-1.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-1.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/face-covering-normal-mask)
14:22:20	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:20%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/page/home/	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/page/home/index.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/face-covering-normal-mask)
14:22:20	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:20%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-2.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-2.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/surgical-mask)
14:22:20	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:20%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-3.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-3.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/n95-respirator)
14:22:21	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:20%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-4.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-4.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/hand-sanitizer)
14:22:21	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:21%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-5.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-5.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/dettol-soap)
14:22:21	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:21%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-6.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-6.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/savlon-handwash)
14:22:21	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:21%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-7.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-7.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/personal-protective-equipment)
14:22:22	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:22%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-8.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/product-8.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/product/ventilator)
14:22:22	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_category_detail.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_category_detail.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/category/coronavirus-pandemic)
14:22:23	6613/6613	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:22%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/category/page/home/	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/category/page/home/index.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/category/coronavirus-pandemic)
